Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2B/3B,Alex Blandino (13360881),Alex Blandino,13360881,2B/3B,3000,CIN@CHC 09/16/2019 08:05PM ET,CIN,3.46
C,Curt Casali (13360884),Curt Casali,13360884,C,3000,CIN@CHC 09/16/2019 08:05PM ET,CIN,4.93
2B/SS,Addison Russell (13360900),Addison Russell,13360900,2B/SS,3000,CIN@CHC 09/16/2019 08:05PM ET,CHC,4.76
C,Welington Castillo (13360887),Welington Castillo,13360887,C,3000,CWS@MIN 09/16/2019 07:40PM ET,CWS,5.5
3B,Lucas Erceg (13360886),Lucas Erceg,13360886,3B,3000,SD@MIL 09/16/2019 07:40PM ET,MIL,0
C,Manny Pina (13360890),Manny Pina,13360890,C,3000,SD@MIL 09/16/2019 07:40PM ET,MIL,3.68
C,Austin Hedges (13360894),Austin Hedges,13360894,C,3000,SD@MIL 09/16/2019 07:40PM ET,SD,4.82
C,Austin Allen (13360896),Austin Allen,13360896,C,3000,SD@MIL 09/16/2019 07:40PM ET,SD,2.38
OF,Matt Szczur (13360877),Matt Szczur,13360877,OF,3000,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
OF,Magneuris Sierra (13360897),Magneuris Sierra,13360897,OF,3000,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.2
OF,Rosell Herrera (13360898),Rosell Herrera,13360898,OF,3000,MIA@ARI 09/16/2019 09:40PM ET,MIA,2.81
3B,James Nelson (13360902),James Nelson,13360902,3B,3000,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
SS,Bryson Brigman (13360903),Bryson Brigman,13360903,SS,3000,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
OF,Vince Fernandez (13360871),Vince Fernandez,13360871,OF,3000,NYM@COL 09/16/2019 08:40PM ET,COL,0
OF,Noel Cuevas (13360872),Noel Cuevas,13360872,OF,3000,NYM@COL 09/16/2019 08:40PM ET,COL,0
3B,David Thompson (13360874),David Thompson,13360874,3B,3000,NYM@COL 09/16/2019 08:40PM ET,NYM,0
OF,Austin Jackson (13360875),Austin Jackson,13360875,OF,3000,NYM@COL 09/16/2019 08:40PM ET,NYM,0
SS,Gavin Cecchini (13360876),Gavin Cecchini,13360876,SS,3000,NYM@COL 09/16/2019 08:40PM ET,NYM,0
C,Tomas Nido (13360888),Tomas Nido,13360888,C,3000,NYM@COL 09/16/2019 08:40PM ET,NYM,3.88
2B,Sam Haggerty (13360893),Sam Haggerty,13360893,2B,3000,NYM@COL 09/16/2019 08:40PM ET,NYM,1
SS,Ramon Urias (13360879),Ramon Urias,13360879,SS,3000,WAS@STL 09/16/2019 07:45PM ET,STL,0
C,Andrew Knizner (13360883),Andrew Knizner,13360883,C,3000,WAS@STL 09/16/2019 07:45PM ET,STL,6
OF,Tyler O'Neill (13360885),Tyler O'Neill,13360885,OF,3000,WAS@STL 09/16/2019 07:45PM ET,STL,4.42
OF,Justin Williams (13360891),Justin Williams,13360891,OF,3000,WAS@STL 09/16/2019 07:45PM ET,STL,0
C,Yan Gomes (13360892),Yan Gomes,13360892,C,3000,WAS@STL 09/16/2019 07:45PM ET,WAS,5.62
OF,Conner Capel (13360899),Conner Capel,13360899,OF,3000,WAS@STL 09/16/2019 07:45PM ET,STL,0
SS,Jorge Mateo (13360878),Jorge Mateo,13360878,SS,3000,KC@OAK 09/16/2019 10:07PM ET,OAK,0
OF,Jorge Bonifacio (13360880),Jorge Bonifacio,13360880,OF,3000,KC@OAK 09/16/2019 10:07PM ET,KC,8.2
OF,Khalil Lee (13360889),Khalil Lee,13360889,OF,3000,KC@OAK 09/16/2019 10:07PM ET,KC,0
2B,Sheldon Neuse (13360895),Sheldon Neuse,13360895,2B,3000,KC@OAK 09/16/2019 10:07PM ET,OAK,3.79
C,MJ Melendez (13360904),MJ Melendez,13360904,C,3000,KC@OAK 09/16/2019 10:07PM ET,KC,0
1B/3B,Cheslor Cuthbert (13360929),Cheslor Cuthbert,13360929,1B/3B,3000,KC@OAK 09/16/2019 10:07PM ET,KC,5.67
3B,Mitch Nay (13360932),Mitch Nay,13360932,3B,2900,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Carlos Gonzalez (13360938),Carlos Gonzalez,13360938,OF,2900,CIN@CHC 09/16/2019 08:05PM ET,CHC,4.76
OF,Ryan LaMarre (13360922),Ryan LaMarre,13360922,OF,2900,CWS@MIN 09/16/2019 07:40PM ET,MIN,0.67
OF,Luis Gonzalez (13360924),Luis Gonzalez,13360924,OF,2900,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
SS,Ronald Torreyes (13360928),Ronald Torreyes,13360928,SS,2900,CWS@MIN 09/16/2019 07:40PM ET,MIN,2.5
OF,Troy Stokes Jr. (13360908),Troy Stokes Jr.,13360908,OF,2900,SD@MIL 09/16/2019 07:40PM ET,MIL,0
2B/OF,Nate Orf (13360912),Nate Orf,13360912,2B/OF,2900,SD@MIL 09/16/2019 07:40PM ET,MIL,0
3B/SS,Juniel Querecuto (13360909),Juniel Querecuto,13360909,3B/SS,2900,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
OF,Cesar Puello (13360911),Cesar Puello,13360911,OF,2900,MIA@ARI 09/16/2019 09:40PM ET,MIA,5.39
OF,Peter O'Brien (13360914),Peter O'Brien,13360914,OF,2900,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.07
OF,Curtis Granderson (13360916),Curtis Granderson,13360916,OF,2900,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.12
2B,Isan Diaz (13360921),Isan Diaz,13360921,2B,2900,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.92
SS,Deven Marrero (13360934),Deven Marrero,13360934,SS,2900,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
3B,Colton Welker (13360905),Colton Welker,13360905,3B,2900,NYM@COL 09/16/2019 08:40PM ET,COL,0
OF,Kevin Kaczmarski (13360906),Kevin Kaczmarski,13360906,OF,2900,NYM@COL 09/16/2019 08:40PM ET,NYM,0
2B,Luis Carpio (13360907),Luis Carpio,13360907,2B,2900,NYM@COL 09/16/2019 08:40PM ET,NYM,0
OF,Harrison Bader (13360915),Harrison Bader,13360915,OF,2900,WAS@STL 09/16/2019 07:45PM ET,STL,5.42
C,Yadier Molina (13360917),Yadier Molina,13360917,C,2900,WAS@STL 09/16/2019 07:45PM ET,STL,6.33
1B/OF,Gerardo Parra (13360919),Gerardo Parra,13360919,1B/OF,2900,WAS@STL 09/16/2019 07:45PM ET,WAS,4.29
OF,Dylan Carlson (13360923),Dylan Carlson,13360923,OF,2900,WAS@STL 09/16/2019 07:45PM ET,STL,0
2B/3B,Jacob Wilson (13360925),Jacob Wilson,13360925,2B/3B,2900,WAS@STL 09/16/2019 07:45PM ET,WAS,0
OF,Andrew Stevenson (13360927),Andrew Stevenson,13360927,OF,2900,WAS@STL 09/16/2019 07:45PM ET,WAS,2.08
OF,Bubba Starling (13360918),Bubba Starling,13360918,OF,2900,KC@OAK 09/16/2019 10:07PM ET,KC,4.84
3B,Kelvin Gutierrez (13360933),Kelvin Gutierrez,13360933,3B,2900,KC@OAK 09/16/2019 10:07PM ET,KC,5.9
SS,Kevin Merrell (13360935),Kevin Merrell,13360935,SS,2900,KC@OAK 09/16/2019 10:07PM ET,OAK,0
2B/3B,Cliff Pennington (13360936),Cliff Pennington,13360936,2B/3B,2900,KC@OAK 09/16/2019 10:07PM ET,OAK,0
OF,Jordan Patterson (13360943),Jordan Patterson,13360943,OF,2800,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,TJ Friedl (13360950),TJ Friedl,13360950,OF,2800,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Albert Almora Jr. (13360963),Albert Almora Jr.,13360963,OF,2800,CIN@CHC 09/16/2019 08:05PM ET,CHC,4.38
C,Tucker Barnhart (13360964),Tucker Barnhart,13360964,C,2800,CIN@CHC 09/16/2019 08:05PM ET,CIN,4.90
C,Nick Ciuffo (13360973),Nick Ciuffo,13360973,C,2800,CIN@CHC 09/16/2019 08:05PM ET,CIN,1
C,Tomas Telis (13360952),Tomas Telis,13360952,C,2800,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
3B,D.J. Peterson (13360954),D.J. Peterson,13360954,3B,2800,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
OF,Micker Adolfo (13360955),Micker Adolfo,13360955,OF,2800,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
OF,Adam Engel (13360969),Adam Engel,13360969,OF,2800,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.39
C,Seby Zavala (13360970),Seby Zavala,13360970,C,2800,CWS@MIN 09/16/2019 07:40PM ET,CWS,1
OF,Nicky Delmonico (13360971),Nicky Delmonico,13360971,OF,2800,CWS@MIN 09/16/2019 07:40PM ET,CWS,4
3B,Chase Headley (13360944),Chase Headley,13360944,3B,2800,SD@MIL 09/16/2019 07:40PM ET,SD,0
C,David Freitas (13360967),David Freitas,13360967,C,2800,SD@MIL 09/16/2019 07:40PM ET,MIL,1
C,Daulton Varsho (13360940),Daulton Varsho,13360940,C,2800,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
OF,Marcus Wilson (13360947),Marcus Wilson,13360947,OF,2800,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
OF,Isaac Galloway (13360958),Isaac Galloway,13360958,OF,2800,MIA@ARI 09/16/2019 09:40PM ET,MIA,2.79
C,Caleb Joseph (13360962),Caleb Joseph,13360962,C,2800,MIA@ARI 09/16/2019 09:40PM ET,ARI,2.5
OF,Michael Saunders (13360939),Michael Saunders,13360939,OF,2800,NYM@COL 09/16/2019 08:40PM ET,COL,0
1B/3B,Tyler Nevin (13360941),Tyler Nevin,13360941,1B/3B,2800,NYM@COL 09/16/2019 08:40PM ET,COL,0
3B,Will Toffey (13360945),Will Toffey,13360945,3B,2800,NYM@COL 09/16/2019 08:40PM ET,NYM,0
OF,Braxton Lee (13360946),Braxton Lee,13360946,OF,2800,NYM@COL 09/16/2019 08:40PM ET,NYM,0
2B/3B,Ruben Tejada (13360948),Ruben Tejada,13360948,2B/3B,2800,NYM@COL 09/16/2019 08:40PM ET,NYM,0.33
OF,Moises Sierra (13360951),Moises Sierra,13360951,OF,2800,WAS@STL 09/16/2019 07:45PM ET,WAS,0
3B,Elehuris Montero (13360956),Elehuris Montero,13360956,3B,2800,WAS@STL 09/16/2019 07:45PM ET,STL,0
OF,Tyler Goeddel (13360957),Tyler Goeddel,13360957,OF,2800,WAS@STL 09/16/2019 07:45PM ET,WAS,0
2B/SS,Luis Sardinas (13360959),Luis Sardinas,13360959,2B/SS,2800,WAS@STL 09/16/2019 07:45PM ET,WAS,0
C,Tres Barrera (13360965),Tres Barrera,13360965,C,2800,WAS@STL 09/16/2019 07:45PM ET,WAS,0
C,Raudy Read (13360966),Raudy Read,13360966,C,2800,WAS@STL 09/16/2019 07:45PM ET,WAS,0.75
1B,Luken Baker (13360974),Luken Baker,13360974,1B,2800,WAS@STL 09/16/2019 07:45PM ET,STL,0
OF,Skye Bolt (13360953),Skye Bolt,13360953,OF,2800,KC@OAK 09/16/2019 10:07PM ET,OAK,2.25
3B,Emmanuel Rivera (13360961),Emmanuel Rivera,13360961,3B,2800,KC@OAK 09/16/2019 10:07PM ET,KC,0
C,Beau Taylor (13360968),Beau Taylor,13360968,C,2800,KC@OAK 09/16/2019 10:07PM ET,OAK,4.18
C,Chris Herrmann (13360972),Chris Herrmann,13360972,C,2800,KC@OAK 09/16/2019 10:07PM ET,OAK,3.87
2B/SS,Jose Peraza (13360995),Jose Peraza,13360995,2B/SS,2700,CIN@CHC 09/16/2019 08:05PM ET,CIN,4.01
2B,Robel Garcia (13360999),Robel Garcia,13360999,2B,2700,CIN@CHC 09/16/2019 08:05PM ET,CHC,4.65
2B/OF,Tony Kemp (13361001),Tony Kemp,13361001,2B/OF,2700,CIN@CHC 09/16/2019 08:05PM ET,CHC,3.99
OF/SS,Taylor Motter (13360975),Taylor Motter,13360975,SS/OF,2700,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
1B,Matt Skole (13360991),Matt Skole,13360991,1B,2700,CWS@MIN 09/16/2019 07:40PM ET,CWS,3.78
OF,Edward Olivares (13360977),Edward Olivares,13360977,OF,2700,SD@MIL 09/16/2019 07:40PM ET,SD,0
OF,Corey Ray (13360978),Corey Ray,13360978,OF,2700,SD@MIL 09/16/2019 07:40PM ET,MIL,0
OF,Boog Powell (13360979),Boog Powell,13360979,OF,2700,SD@MIL 09/16/2019 07:40PM ET,SD,0
C,A.J. Ellis (13360983),A.J. Ellis,13360983,C,2700,SD@MIL 09/16/2019 07:40PM ET,SD,0
3B,Drew Ellis (13360980),Drew Ellis,13360980,3B,2700,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
2B/SS,Kelby Tomlinson (13360984),Kelby Tomlinson,13360984,2B/SS,2700,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
C,Bryan Holaday (13360988),Bryan Holaday,13360988,C,2700,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.78
OF,Seth Beer (13361005),Seth Beer,13361005,OF,2700,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
OF,Aaron Altherr (13360981),Aaron Altherr,13360981,OF,2700,NYM@COL 09/16/2019 08:40PM ET,NYM,1.14
1B,Mark Reynolds (13360982),Mark Reynolds,13360982,1B,2700,NYM@COL 09/16/2019 08:40PM ET,COL,3.01
OF,Telmito Agustin (13360986),Telmito Agustin,13360986,OF,2700,WAS@STL 09/16/2019 07:45PM ET,WAS,0
1B,Jose Marmolejos (13360987),Jose Marmolejos,13360987,1B,2700,WAS@STL 09/16/2019 07:45PM ET,WAS,0
SS,Edmundo Sosa (13360990),Edmundo Sosa,13360990,SS,2700,WAS@STL 09/16/2019 07:45PM ET,STL,1.71
1B,Adrian Sanchez (13360994),Adrian Sanchez,13360994,1B,2700,WAS@STL 09/16/2019 07:45PM ET,WAS,1.15
3B/OF,Yairo Munoz (13360997),Yairo Munoz,13360997,3B/OF,2700,WAS@STL 09/16/2019 07:45PM ET,STL,3.36
C,Matt Wieters (13361000),Matt Wieters,13361000,C,2700,WAS@STL 09/16/2019 07:45PM ET,STL,4.80
1B/3B,Jake Noll (13361006),Jake Noll,13361006,1B/3B,2700,WAS@STL 09/16/2019 07:45PM ET,WAS,2
1B,Ryan O'Hearn (13360989),Ryan O'Hearn,13360989,1B,2700,KC@OAK 09/16/2019 10:07PM ET,KC,5.13
OF,Brett Phillips (13360992),Brett Phillips,13360992,OF,2700,KC@OAK 09/16/2019 10:07PM ET,KC,3.74
C,Cam Gallagher (13360993),Cam Gallagher,13360993,C,2700,KC@OAK 09/16/2019 10:07PM ET,KC,4.56
2B/3B,Ramon Torres (13361003),Ramon Torres,13361003,2B/3B,2700,KC@OAK 09/16/2019 10:07PM ET,KC,0
C,Tyler Stephenson (13361012),Tyler Stephenson,13361012,C,2600,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
C,Tony Cruz (13361018),Tony Cruz,13361018,C,2600,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
1B,Casey Gillaspie (13361015),Casey Gillaspie,13361015,1B,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
OF,Blake Rutherford (13361016),Blake Rutherford,13361016,OF,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
C,Zack Collins (13361021),Zack Collins,13361021,C,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.05
3B/SS,Ryan Goins (13361022),Ryan Goins,13361022,3B/SS,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.60
2B,Yolmer Sanchez (13361025),Yolmer Sanchez,13361025,2B,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,5.17
OF,Jacob Pearson (13361029),Jacob Pearson,13361029,OF,2600,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Luis Basabe (13361030),Luis Basabe,13361030,OF,2600,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
OF,Buddy Reed (13361010),Buddy Reed,13361010,OF,2600,SD@MIL 09/16/2019 07:40PM ET,SD,0
SS,Orlando Arcia (13361020),Orlando Arcia,13361020,SS,2600,SD@MIL 09/16/2019 07:40PM ET,MIL,5.31
1B,Seth Mejias-Brean (13361024),Seth Mejias-Brean,13361024,1B,2600,SD@MIL 09/16/2019 07:40PM ET,SD,2
3B,Andy Young (13361009),Andy Young,13361009,3B,2600,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
C,Chad Wallach (13361017),Chad Wallach,13361017,C,2600,MIA@ARI 09/16/2019 09:40PM ET,MIA,3.95
1B/3B,Martin Prado (13361026),Martin Prado,13361026,1B/3B,2600,MIA@ARI 09/16/2019 09:40PM ET,MIA,2.99
C,Alberto Rosario (13361028),Alberto Rosario,13361028,C,2600,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
C,Brett Nicholas (13361008),Brett Nicholas,13361008,C,2600,NYM@COL 09/16/2019 08:40PM ET,COL,0
2B/SS,Danny Espinosa (13361013),Danny Espinosa,13361013,2B/SS,2600,NYM@COL 09/16/2019 08:40PM ET,NYM,0
3B,Brandon Snyder (13361011),Brandon Snyder,13361011,3B,2600,WAS@STL 09/16/2019 07:45PM ET,WAS,0
OF,Collin Cowgill (13361019),Collin Cowgill,13361019,OF,2600,WAS@STL 09/16/2019 07:45PM ET,WAS,0
SS,Blake Trahan (13361039),Blake Trahan,13361039,SS,2500,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
C,Jonathan Lucroy (13361041),Jonathan Lucroy,13361041,C,2500,CIN@CHC 09/16/2019 08:05PM ET,CHC,5.05
OF,Eddy Martinez (13361052),Eddy Martinez,13361052,OF,2500,CIN@CHC 09/16/2019 08:05PM ET,CHC,0
OF,D.J. Wilson (13361053),D.J. Wilson,13361053,OF,2500,CIN@CHC 09/16/2019 08:05PM ET,CHC,0
SS,Royce Lewis (13361033),Royce Lewis,13361033,SS,2500,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
2B/3B,Adam Rosales (13361034),Adam Rosales,13361034,2B/3B,2500,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
SS,Laz Rivera (13361038),Laz Rivera,13361038,SS,2500,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
2B/3B,Danny Mendick (13361042),Danny Mendick,13361042,2B/3B,2500,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.75
OF,Charlie Tilson (13361044),Charlie Tilson,13361044,OF,2500,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.04
C,Ben Rortvedt (13361047),Ben Rortvedt,13361047,C,2500,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Gilberto Celestino (13361048),Gilberto Celestino,13361048,OF,2500,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
SS,Brice Turang (13361051),Brice Turang,13361051,SS,2500,SD@MIL 09/16/2019 07:40PM ET,MIL,0
SS,Jazz Chisholm (13361031),Jazz Chisholm,13361031,SS,2500,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
1B,Adrian Gonzalez (13361032),Adrian Gonzalez,13361032,1B,2500,NYM@COL 09/16/2019 08:40PM ET,NYM,0
2B/SS,Arismendy Alcantara (13361036),Arismendy Alcantara,13361036,2B/SS,2500,NYM@COL 09/16/2019 08:40PM ET,NYM,0
OF,Yonathan Daza (13361045),Yonathan Daza,13361045,OF,2500,NYM@COL 09/16/2019 08:40PM ET,COL,2.19
OF,Michael A. Taylor (13361040),Michael A. Taylor,13361040,OF,2500,WAS@STL 09/16/2019 07:45PM ET,WAS,2.31
OF,Elier Hernandez (13361046),Elier Hernandez,13361046,OF,2500,KC@OAK 09/16/2019 10:07PM ET,KC,0
OF,Greg Deichmann (13361049),Greg Deichmann,13361049,OF,2500,KC@OAK 09/16/2019 10:07PM ET,OAK,0
OF,Jameson Hannah (13361050),Jameson Hannah,13361050,OF,2500,KC@OAK 09/16/2019 10:07PM ET,OAK,0
2B,Sherman Johnson (13361061),Sherman Johnson,13361061,2B,2400,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
SS,Aramis Ademan (13361069),Aramis Ademan,13361069,SS,2400,CIN@CHC 09/16/2019 08:05PM ET,CHC,0
OF,Alex Kirilloff (13361055),Alex Kirilloff,13361055,OF,2400,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Brent Rooker (13361056),Brent Rooker,13361056,OF,2400,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
C,Chris Gimenez (13361063),Chris Gimenez,13361063,C,2400,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Jon Jay (13361067),Jon Jay,13361067,OF,2400,CWS@MIN 09/16/2019 07:40PM ET,CWS,4.51
SS,Luis Curbelo (13361068),Luis Curbelo,13361068,SS,2400,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
1B,Pavin Smith (13361057),Pavin Smith,13361057,1B,2400,MIA@ARI 09/16/2019 09:40PM ET,ARI,0
3B/SS,Yadiel Rivera (13361065),Yadiel Rivera,13361065,3B/SS,2400,MIA@ARI 09/16/2019 09:40PM ET,MIA,2.38
1B,Roberto Ramos (13361054),Roberto Ramos,13361054,1B,2400,NYM@COL 09/16/2019 08:40PM ET,COL,0
OF,Rafael Bautista (13361060),Rafael Bautista,13361060,OF,2400,WAS@STL 09/16/2019 07:45PM ET,WAS,0
1B,Rangel Ravelo (13361062),Rangel Ravelo,13361062,1B,2400,WAS@STL 09/16/2019 07:45PM ET,STL,2.59
OF,Austin Beck (13361064),Austin Beck,13361064,OF,2400,KC@OAK 09/16/2019 10:07PM ET,OAK,0
2B/SS,Christian Colon (13361058),Christian Colon,13361058,2B/SS,2300,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
1B/3B,Chris Johnson (13361070),Chris Johnson,13361070,1B/3B,2300,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
OF,Ryan Cordell (13361074),Ryan Cordell,13361074,OF,2300,CWS@MIN 09/16/2019 07:40PM ET,CWS,3.54
SS,Hudson Sanchez (13361072),Hudson Sanchez,13361072,SS,2300,SD@MIL 09/16/2019 07:40PM ET,SD,0
C,Tuffy Gosewisch (13361073),Tuffy Gosewisch,13361073,C,2300,SD@MIL 09/16/2019 07:40PM ET,MIL,0
OF,Tristen Lutz (13361079),Tristen Lutz,13361079,OF,2300,SD@MIL 09/16/2019 07:40PM ET,MIL,0
C,Wilkin Castillo (13361075),Wilkin Castillo,13361075,C,2300,MIA@ARI 09/16/2019 09:40PM ET,MIA,4.5
OF,Victor Victor Mesa (13361077),Victor Victor Mesa,13361077,OF,2300,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
OF,Austin Dean (13361078),Austin Dean,13361078,OF,2300,MIA@ARI 09/16/2019 09:40PM ET,MIA,3.29
C,Joe Hudson (13361076),Joe Hudson,13361076,C,2300,WAS@STL 09/16/2019 07:45PM ET,STL,0
2B/SS,Nicky Lopez (13361115),Nicky Lopez,13361115,2B/SS,2300,KC@OAK 09/16/2019 10:07PM ET,KC,4.8
1B,Ibandel Isabel (13361080),Ibandel Isabel,13361080,1B,2200,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Brian O'Grady (13361087),Brian O'Grady,13361087,OF,2200,CIN@CHC 09/16/2019 08:05PM ET,CIN,2.35
C,Juan Graterol (13361088),Juan Graterol,13361088,C,2200,CIN@CHC 09/16/2019 08:05PM ET,CIN,2.6
OF,Stuart Fairchild (13361093),Stuart Fairchild,13361093,OF,2200,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
SS,Nick Gordon (13361081),Nick Gordon,13361081,SS,2200,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Ian Miller (13361089),Ian Miller,13361089,OF,2200,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
OF,Tirso Ornelas (13361083),Tirso Ornelas,13361083,OF,2200,SD@MIL 09/16/2019 07:40PM ET,SD,0
SS,Gabriel Arias (13361084),Gabriel Arias,13361084,SS,2200,SD@MIL 09/16/2019 07:40PM ET,SD,0
C,Chris Stewart (13361085),Chris Stewart,13361085,C,2200,SD@MIL 09/16/2019 07:40PM ET,SD,0
3B,Travis Shaw (13361107),Travis Shaw,13361107,3B,2200,SD@MIL 09/16/2019 07:40PM ET,MIL,3.85
OF,Tristan Pompey (13361086),Tristan Pompey,13361086,OF,2200,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
C,Tyler Heineman (13361090),Tyler Heineman,13361090,C,2200,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
SS,Ronny Mauricio (13361082),Ronny Mauricio,13361082,SS,2200,NYM@COL 09/16/2019 08:40PM ET,NYM,0
SS,Wilmer Difo (13361092),Wilmer Difo,13361092,SS,2200,WAS@STL 09/16/2019 07:45PM ET,WAS,4.17
2B/SS,Luis Garcia (13361111),Luis Garcia,13361111,2B/SS,2200,WAS@STL 09/16/2019 07:45PM ET,WAS,0
C,Nick Dini (13361091),Nick Dini,13361091,C,2200,KC@OAK 09/16/2019 10:07PM ET,KC,5.07
OF,Michael Lorenzen (13361106),Michael Lorenzen,13361106,OF,2100,CIN@CHC 09/16/2019 08:05PM ET,CIN,2.34
2B,Daniel Descalso (13361110),Daniel Descalso,13361110,2B,2100,CIN@CHC 09/16/2019 08:05PM ET,CHC,3.08
SS,Wander Javier (13361102),Wander Javier,13361102,SS,2100,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
C,Alfredo Gonzalez (13361105),Alfredo Gonzalez,13361105,C,2100,CWS@MIN 09/16/2019 07:40PM ET,CWS,0
SS,Allen Cordoba (13361099),Allen Cordoba,13361099,SS,2100,SD@MIL 09/16/2019 07:40PM ET,SD,0
OF/SS,JT Riddle (13361100),JT Riddle,13361100,SS/OF,2100,MIA@ARI 09/16/2019 09:40PM ET,MIA,3.86
OF,Stone Garrett (13361104),Stone Garrett,13361104,OF,2100,MIA@ARI 09/16/2019 09:40PM ET,MIA,0
3B/SS,Jose Reyes (13361094),Jose Reyes,13361094,3B/SS,2100,NYM@COL 09/16/2019 08:40PM ET,NYM,0
C,Miguel Montero (13361096),Miguel Montero,13361096,C,2100,WAS@STL 09/16/2019 07:45PM ET,WAS,0
OF,Nick Banks (13361113),Nick Banks,13361113,OF,2100,WAS@STL 09/16/2019 07:45PM ET,WAS,0
1B/3B,Samir Duenez (13361097),Samir Duenez,13361097,1B/3B,2100,KC@OAK 09/16/2019 10:07PM ET,KC,0
SS,Jeremy Eierman (13361103),Jeremy Eierman,13361103,SS,2100,KC@OAK 09/16/2019 10:07PM ET,OAK,0
1B/OF,Ryan McBroom (13361108),Ryan McBroom,13361108,1B/OF,2100,KC@OAK 09/16/2019 10:07PM ET,KC,4.33
C,Meibrys Viloria (13361114),Meibrys Viloria,13361114,C,2100,KC@OAK 09/16/2019 10:07PM ET,KC,4.29
SS,Alfredo Rodriguez (13361121),Alfredo Rodriguez,13361121,SS,2000,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Mariel Bautista (13361125),Mariel Bautista,13361125,OF,2000,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
3B,Jonathan India (13361126),Jonathan India,13361126,3B,2000,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Mike Siani (13361127),Mike Siani,13361127,OF,2000,CIN@CHC 09/16/2019 08:05PM ET,CIN,0
OF,Nelson Velazquez (13361132),Nelson Velazquez,13361132,OF,2000,CIN@CHC 09/16/2019 08:05PM ET,CHC,0
C,Miguel Amaya (13361133),Miguel Amaya,13361133,C,2000,CIN@CHC 09/16/2019 08:05PM ET,CHC,0
OF,Luke Raley (13361118),Luke Raley,13361118,OF,2000,CWS@MIN 09/16/2019 07:40PM ET,MIN,0
